"appid","name","developer","description","release_date","screenshot_url_1","screenshot_url_2","screenshot_url_3","screenshot_url_4","image_url","header_image_url","initial_price","final_price","discount_percent","genre_1","genre_2","genre_3","genre_4","genre_5","genre_6","is_vr","is_free","is_multiplayer","created","last_modified","url","alt_image_url"
"813780","Age of Empires II: Definitive Edition","Forgotten Empires","Age of Empires II: Definitive Edition celebrates the 20th anniversary of one of the most popular strategy games ever with stunning 4K Ultra HD graphics, a new and fully remastered soundtrack, and brand-new content, “The Last Khans” with 3 new campaigns and 4 new civilizations.","2019-11-14","https://cdn.akamai.steamstatic.com/steam/apps/813780/ss_83253675c7af3ad5f3f2c1dc2c43c667000e0c4a.600x338.jpg?t=1611680450","https://cdn.akamai.steamstatic.com/steam/apps/813780/ss_ea0429a12f9d65f3e6b5384e0117fceef2109e45.600x338.jpg?t=1611680450","https://cdn.akamai.steamstatic.com/steam/apps/813780/ss_c13d14fd11f3deb2fa5f592cceb98db3d48ef10b.600x338.jpg?t=1611680450","https://cdn.akamai.steamstatic.com/steam/apps/813780/ss_e2fc6cfd934c8150cf751955d44deb688ab3c7d0.600x338.jpg?t=1611680450","https://steamcdn-a.akamaihd.net/steam/apps/813780/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/813780/capsule_616x353.jpg","1999","1999","0","Strategy","RTS","City Builder","Multiplayer","Historical","Base Building","0","0",NULL,"2021-03-11 16:05:33","2021-03-11 17:42:45","https://store.steampowered.com/app/813780","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/db81023343eaa4d8dc48082da14b2688.png"
"815370","Green Hell","Creepy Jar","Green Hell is a sweltering struggle for survival in the Amazonian rainforest. Clinging to life, the player is set on a journey of durability as the effects of solitude wear heavy not only on the body but also the mind. How long can you survive against the dangers of the unknown?","2019-09-05","https://cdn.akamai.steamstatic.com/steam/apps/815370/ss_209053061cc9ceda23a60bc537984daf2a061ce1.600x338.jpg?t=1614002055","https://cdn.akamai.steamstatic.com/steam/apps/815370/ss_c534181a1068293132ad2ebf850f9a8902b2c0bc.600x338.jpg?t=1614002055","https://cdn.akamai.steamstatic.com/steam/apps/815370/ss_2314d5d216fd470de8fe312ccbc2a7520965286b.600x338.jpg?t=1614002055","https://cdn.akamai.steamstatic.com/steam/apps/815370/ss_93009746b8072538c931d2866d19b26010d9c9df.600x338.jpg?t=1614002055","https://steamcdn-a.akamaihd.net/steam/apps/815370/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/815370/capsule_616x353.jpg","2499","2499","0","Survival","Open World Survival Craft","Open World","Simulation","Crafting","Singleplayer","0","0",NULL,"2021-03-11 16:05:36","2021-03-11 17:43:29","https://store.steampowered.com/app/815370","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/06886417c92cf23925a22755585b1899.png"
"858210","Nova Drift","Chimeric","Nova Drift distills the mechanical depth and strategy of an ARPG into classic arcade space combat. Control an endlessly evolving bio-mechanical ship, face legions of strange and deadly foes, and ride the wake of a dying star across the void.","2019-03-27","https://cdn.akamai.steamstatic.com/steam/apps/858210/ss_f09b4b090294906d42a2b7244fdc2d110ce9d29d.600x338.jpg?t=1606832528","https://cdn.akamai.steamstatic.com/steam/apps/858210/ss_eef5d619610f5812aeea17091151c8b2b29631d3.600x338.jpg?t=1606832528","https://cdn.akamai.steamstatic.com/steam/apps/858210/ss_5842db4af4f9508b35254dc83aad0161c650b2fa.600x338.jpg?t=1606832528","https://cdn.akamai.steamstatic.com/steam/apps/858210/ss_0d85034c9f2cd5bea6468c12d283f4cfe43d48f0.600x338.jpg?t=1606832528","https://steamcdn-a.akamaihd.net/steam/apps/858210/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/858210/capsule_616x353.jpg","1499","974","35","Indie","Action Roguelike","Action","Roguelite","Space","Arcade","0","0",NULL,"2021-03-11 16:05:39","2021-03-11 17:43:31","https://store.steampowered.com/app/858210","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/0c314b1bbb0e9354a72753a479e196e3.png"
"860510","Little Nightmares II","Tarsier Studios","Little Nightmares II is a suspense adventure game in which you play as Mono, a young boy trapped in a world that has been distorted by an evil transmission. Together with new friend Six, he sets out to discover the source of the Transmission.","2021-02-10","https://cdn.akamai.steamstatic.com/steam/apps/860510/ss_b7bdc32338c0261ee0773ad0b13024c853a2141c.600x338.jpg?t=1614249352","https://cdn.akamai.steamstatic.com/steam/apps/860510/ss_a17e682e91c93695f2855be46428c4fc04c997f3.600x338.jpg?t=1614249352","https://cdn.akamai.steamstatic.com/steam/apps/860510/ss_a2f4c8ad95844656764d6b7d3a033fc787e82144.600x338.jpg?t=1614249352","https://cdn.akamai.steamstatic.com/steam/apps/860510/ss_fa043ec9f1f044e57085bbff9b5200d60fa05d91.600x338.jpg?t=1614249352","https://steamcdn-a.akamaihd.net/steam/apps/860510/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/860510/capsule_616x353.jpg","2999","2999","0","Horror","Adventure","Dark","Singleplayer","Atmospheric","Puzzle","0","0",NULL,"2021-03-11 16:05:42","2021-03-11 17:43:32","https://store.steampowered.com/app/860510","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/7159270de715afc57b3c2be1fff3947e.webp"
"892970","Valheim","Iron Gate AB","A brutal exploration and survival game for 1-10 players, set in a procedurally-generated purgatory inspired by viking culture. Battle, build, and conquer your way to a saga worthy of Odin’s patronage!","2021-02-02","https://cdn.akamai.steamstatic.com/steam/apps/892970/ss_e783457b53702b76249835ac1b4c051211b92d69.600x338.jpg?t=1615295984","https://cdn.akamai.steamstatic.com/steam/apps/892970/ss_31c19dc3adf3de8c982f58181c207fa619a15d97.600x338.jpg?t=1615295984","https://cdn.akamai.steamstatic.com/steam/apps/892970/ss_ad81cc7ced8585ad344ba50e9d0b4bf9c597e62e.600x338.jpg?t=1615295984","https://cdn.akamai.steamstatic.com/steam/apps/892970/ss_319091582345d0f4753eca0db9383691b0b8e881.600x338.jpg?t=1615295984","https://steamcdn-a.akamaihd.net/steam/apps/892970/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/892970/capsule_616x353.jpg","1999","1999","0","Open World Survival Craft","Online Co-Op","Survival","Open World","Crafting","Exploration","0","0",NULL,"2021-03-11 16:05:45","2021-03-11 17:43:34","https://store.steampowered.com/app/892970","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/72c1ee98367d8bb9c8fa4cd5ee2dc743.png"
"945360","Among Us","Innersloth","An online and local party game of teamwork and betrayal for 4-10 players...in space!","2018-11-16","https://cdn.akamai.steamstatic.com/steam/apps/945360/ss_c80d2f3fab624b18d9531adc6957767a7fede100.600x338.jpg?t=1611793703","https://cdn.akamai.steamstatic.com/steam/apps/945360/ss_649e19ff657fa518d4c2b45bed7ffdc4264a4b3a.600x338.jpg?t=1611793703","https://cdn.akamai.steamstatic.com/steam/apps/945360/ss_eab32f16b59c005489c10f9063227ed7b54b31ec.600x338.jpg?t=1611793703","https://cdn.akamai.steamstatic.com/steam/apps/945360/ss_7ccc894b8f95091f608fa012450549091cce2423.600x338.jpg?t=1611793703","https://steamcdn-a.akamaihd.net/steam/apps/945360/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/945360/capsule_616x353.jpg","499","499","0","Multiplayer","Online Co-Op","Space","Social Deduction","Survival","2D","0","0",NULL,"2021-03-11 16:05:48","2021-03-11 17:43:35","https://store.steampowered.com/app/945360","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/cf21c61350fa18333d095687c47c1032.png"
"958400","Project CARS 3","Slightly Mad Studios","Journey from weekend warrior to racing legend &amp; experience the thrill &amp; emotion of authentic racing. Own, upgrade and personalise hundreds of cars, customise your driver, tailor every setting &amp; play the way you want in YOUR Ultimate Driver Journey.","2020-08-27","https://cdn.akamai.steamstatic.com/steam/apps/958400/ss_5f6d8c488c6ab68c12330f86f1aa2cc07463148b.600x338.jpg?t=1607988698","https://cdn.akamai.steamstatic.com/steam/apps/958400/ss_0942280deccd2c7f95f7e850f30e5f43d16102fe.600x338.jpg?t=1607988698","https://cdn.akamai.steamstatic.com/steam/apps/958400/ss_0521e45ce4fc3a8b9587b82de2e821c39f858482.600x338.jpg?t=1607988698","https://cdn.akamai.steamstatic.com/steam/apps/958400/ss_594729e7604ccb856adb7eecfd94ff7434ba8c39.600x338.jpg?t=1607988698","https://steamcdn-a.akamaihd.net/steam/apps/958400/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/958400/capsule_616x353.jpg","5999","5999","0","Racing","Arcade","Action","Sports","First-Person","Automobile Sim","0","0",NULL,"2021-03-11 16:05:51","2021-03-11 17:43:37","https://store.steampowered.com/app/958400","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/a9f5102dde8ca6e2ef0b18e777e918ed.png"
"962130","Grounded","Obsidian Entertainment","The world is a vast, beautiful and dangerous place – especially when you have been shrunk to the size of an ant. Can you thrive alongside the hordes of giant insects, fighting to survive the perils of the backyard?","2020-07-28","https://cdn.akamai.steamstatic.com/steam/apps/962130/ss_f71a9fb8203f4a18d7bbe0f127847de264b12b5c.600x338.jpg?t=1612223835","https://cdn.akamai.steamstatic.com/steam/apps/962130/ss_07f23a3862ccd9582c1aba4ad53596bc9b263f35.600x338.jpg?t=1612223835","https://cdn.akamai.steamstatic.com/steam/apps/962130/ss_e03d0dca62cf6f335419d9e8040038f5ef44bb9f.600x338.jpg?t=1612223835","https://cdn.akamai.steamstatic.com/steam/apps/962130/ss_e9f72e9e943743591fadc63658aaa89c897b0ff4.600x338.jpg?t=1612223835","https://steamcdn-a.akamaihd.net/steam/apps/962130/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/962130/capsule_616x353.jpg","2999","2999","0","Survival","Multiplayer","Adventure","Crafting","Co-op","Base Building","0","0",NULL,"2021-03-11 16:05:53","2021-03-11 17:43:38","https://store.steampowered.com/app/962130","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/04f5b4fb5e98e174d27fcf3871aa83e8.png"
"976730","Halo: The Master Chief Collection","343 Industries","The Master Chief’s iconic journey includes six games, built for PC and collected in a single integrated experience. Whether you’re a long-time fan or meeting Spartan 117 for the first time, The Master Chief Collection is the definitive Halo gaming experience.","2019-12-03","https://cdn.akamai.steamstatic.com/steam/apps/976730/ss_ce40a85f9f7f3fa0f620a87f8919f3212ab8e46e.600x338.jpg?t=1611767942","https://cdn.akamai.steamstatic.com/steam/apps/976730/ss_62bbd86f4735893ef6cd53206cf8c93f87eb86ec.600x338.jpg?t=1611767942","https://cdn.akamai.steamstatic.com/steam/apps/976730/ss_fdaf8ebd7f3c62e08398f39c9bfa486294ea5a0a.600x338.jpg?t=1611767942","https://cdn.akamai.steamstatic.com/steam/apps/976730/ss_85da13aef2acd210f95f4b43540967f24d7bed6a.600x338.jpg?t=1611767942","https://steamcdn-a.akamaihd.net/steam/apps/976730/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/976730/capsule_616x353.jpg","3999","3999","0","Great Soundtrack","FPS","Classic","Multiplayer","Story Rich","Sci-fi","0","0",NULL,"2021-03-11 16:05:56","2021-03-11 17:43:40","https://store.steampowered.com/app/976730","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/08c3af3c6f09112b192408d028bf9649.png"
"1016920","Unrailed!","Indoor Astronaut","Unrailed! is a co-op multiplayer game where you have to work together with your friends to build a train track across endless procedurally generated worlds. Master random encounters with its inhabitants, upgrade your train and keep it from derailing!","2020-09-23","https://cdn.akamai.steamstatic.com/steam/apps/1016920/ss_718c17d9145a8f11eb99de457d513fc79bd82979.600x338.jpg?t=1612893432","https://cdn.akamai.steamstatic.com/steam/apps/1016920/ss_60264335a97af2987159e787635f39cb9f19f648.600x338.jpg?t=1612893432","https://cdn.akamai.steamstatic.com/steam/apps/1016920/ss_8496602ef1f242770f079665740f542aaa4eb638.600x338.jpg?t=1612893432","https://cdn.akamai.steamstatic.com/steam/apps/1016920/ss_71511b260173d62f1fbc43b56b97611335f08c60.600x338.jpg?t=1612893432","https://steamcdn-a.akamaihd.net/steam/apps/1016920/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1016920/capsule_616x353.jpg","1999","1999","0","Casual","Co-op","Action","Local Co-Op","Trains","Multiplayer","0","0",NULL,"2021-03-11 16:05:59","2021-03-11 17:43:41","https://store.steampowered.com/app/1016920","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/fc8e71bc3c69325deca0cfacbe423e79.png"
"440","Team Fortress 2","Valve","Nine distinct classes provide a broad range of tactical abilities and personalities. Constantly updated with new game modes, maps, equipment and, most importantly, hats!","2007-10-10","https://cdn.akamai.steamstatic.com/steam/apps/440/ss_ea21f7bbf4f79bada4554df5108d04b6889d3453.600x338.jpg?t=1592263852","https://cdn.akamai.steamstatic.com/steam/apps/440/ss_e3aedb2ab36bba8cfe611b1e0eaa807e4bb2d742.600x338.jpg?t=1592263852","https://cdn.akamai.steamstatic.com/steam/apps/440/ss_ee24a769dc1d81dcbd7b250d16530394adee4264.600x338.jpg?t=1592263852","https://cdn.akamai.steamstatic.com/steam/apps/440/ss_9faaa506d91bf19dbb398e0c06a684b337f85f91.600x338.jpg?t=1592263852","https://steamcdn-a.akamaihd.net/steam/apps/440/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/440/capsule_616x353.jpg","-1","0","-1","Free to Play","Hero Shooter","Multiplayer","FPS","Shooter","Action","0","1",NULL,"2021-03-11 16:02:48","2021-03-11 17:43:44","https://store.steampowered.com/app/440","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/8a6492305a5fbcdcdd1a7f5a90764c07.png"
"1038250","DIRT 5","Codemasters","DIRT 5 is a fun, amplified, off-road arcade racing experience created by Codemasters. Blaze a trail on routes across the world, covering gravel, ice, snow and sand, with a roster of cars ranging from rally icons to trucks, to GT heroes.","2020-11-05","https://cdn.akamai.steamstatic.com/steam/apps/1038250/ss_ecbe4e5b4308f0807847049a468bc71f5c947b8e.600x338.jpg?t=1615302096","https://cdn.akamai.steamstatic.com/steam/apps/1038250/ss_9f72f05808a8f1e7c9c5c70bced1c85f9bacc666.600x338.jpg?t=1615302096","https://cdn.akamai.steamstatic.com/steam/apps/1038250/ss_c78753e694b35bae450d0376f49effb66fb66d7b.600x338.jpg?t=1615302096","https://cdn.akamai.steamstatic.com/steam/apps/1038250/ss_b230a81a80e14881ac805b3bd8af986749b7341f.600x338.jpg?t=1615302096","https://steamcdn-a.akamaihd.net/steam/apps/1038250/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1038250/capsule_616x353.jpg","5999","5999","0","Racing","Driving","Offroad","Casual","Arcade","Action","0","0",NULL,"2021-03-11 16:06:05","2021-03-11 17:43:46","https://store.steampowered.com/app/1038250","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/02aecc1719dc308a7efac6064861cf93.png"
"550","Left 4 Dead 2","Valve","Set in the zombie apocalypse, Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead, the #1 co-op game of 2008. This co-operative action horror FPS takes you and your friends through the cities, swamps and cemeteries of the Deep South, from Savannah to New Orleans across five expansive campaigns.","2009-11-16","https://cdn.akamai.steamstatic.com/steam/apps/550/ss_2eae29fbdfe8e5e8999b96d8bb28c5db70507968.600x338.jpg?t=1601578341","https://cdn.akamai.steamstatic.com/steam/apps/550/ss_29b3b4f2a3994c889f6fc12e0781d9d4726ef33f.600x338.jpg?t=1601578341","https://cdn.akamai.steamstatic.com/steam/apps/550/ss_9488e329bb42d792a059fb44cb7135d25b6262f5.600x338.jpg?t=1601578341","https://cdn.akamai.steamstatic.com/steam/apps/550/ss_6ec4ee04d4924b099e25ce79f3d6571c3b623b3b.600x338.jpg?t=1601578341","https://steamcdn-a.akamaihd.net/steam/apps/550/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/550/capsule_616x353.jpg","999","999","0","Zombies","Co-op","FPS","Multiplayer","Shooter","Action","0","0",NULL,"2021-03-11 16:02:51","2021-03-11 17:43:48","https://store.steampowered.com/app/550","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/248fc45afe6980b6b520b592ff9de696.png"
"252490","Rust","Facepunch Studios","The only aim in Rust is to survive - Overcome struggles such as hunger, thirst and cold. Build a fire. Build a shelter. Kill animals. Protect yourself from other players.","2018-02-08","https://cdn.akamai.steamstatic.com/steam/apps/252490/ss_9652dbaf2de41b8c8f8305af714ee258564c453d.600x338.jpg?t=1613032122","https://cdn.akamai.steamstatic.com/steam/apps/252490/ss_39740ea705e70bdf3d5c3f72167f2b94d2db92f8.600x338.jpg?t=1613032122","https://cdn.akamai.steamstatic.com/steam/apps/252490/ss_0e646f1a70e5cb8eed00efef8adb9579d40d5b2e.600x338.jpg?t=1613032122","https://cdn.akamai.steamstatic.com/steam/apps/252490/ss_f05168330593f4f476cd4a6a6094b248c7c8556e.600x338.jpg?t=1613032122","https://steamcdn-a.akamaihd.net/steam/apps/252490/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/252490/capsule_616x353.jpg","3999","3999","0","Survival","Crafting","Multiplayer","Open World","Open World Survival Craft","Building","0","0",NULL,"2021-03-11 16:03:50","2021-03-11 17:43:49","https://store.steampowered.com/app/252490","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/9a0bae04b3f363343ad29a31b68070b5.png"
"1085660","Destiny 2","Bungie","Destiny 2 is an action MMO with a single evolving world that you and your friends can join anytime, anywhere, absolutely free.","2019-10-01","https://cdn.akamai.steamstatic.com/steam/apps/1085660/ss_7fcc82f468fcf8278c7ffa95cebf949bfc6845fc.600x338.jpg?t=1614104374","https://cdn.akamai.steamstatic.com/steam/apps/1085660/ss_d923711c0eb833b1df8607fa3df4dcebbe470cf2.600x338.jpg?t=1614104374","https://cdn.akamai.steamstatic.com/steam/apps/1085660/ss_c142f5078ace9f5e2eb2c80aa3bf768e156b4ee9.600x338.jpg?t=1614104374","https://cdn.akamai.steamstatic.com/steam/apps/1085660/ss_a9642404e586be28f856e8f02d038828f691a5ba.600x338.jpg?t=1614104374","https://steamcdn-a.akamaihd.net/steam/apps/1085660/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1085660/capsule_616x353.jpg","-1","0","-1","PvP","PvE","Open World","Looter Shooter","FPS","MMORPG","0","1",NULL,"2021-03-11 16:06:08","2021-03-11 17:43:51","https://store.steampowered.com/app/1085660","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/5e93ee9a764cf2326a92f61f8fefdb1f.png"
"221100","DayZ","Bohemia Interactive","How long can you survive a post-apocalyptic world? A land overrun with an infected &quot;zombie&quot; population, where you compete with other survivors for limited resources. Will you team up with strangers and stay strong together? Or play as a lone wolf to avoid betrayal? This is DayZ – this is your story.","2018-12-13","https://cdn.akamai.steamstatic.com/steam/apps/221100/ss_7f488d8e49682a8d1643a795fc9047cbbd2dcc9c.600x338.jpg?t=1613060352","https://cdn.akamai.steamstatic.com/steam/apps/221100/ss_0de6d2e7f3b5348d69bb09d60624c78e13f0c8d7.600x338.jpg?t=1613060352","https://cdn.akamai.steamstatic.com/steam/apps/221100/ss_84b557abccd29273cf9313980b4c9f63a12dabdf.600x338.jpg?t=1613060352","https://cdn.akamai.steamstatic.com/steam/apps/221100/ss_2c77af2ce801e986c77f2af2f0918ad3e47b17df.600x338.jpg?t=1613060352","https://steamcdn-a.akamaihd.net/steam/apps/221100/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/221100/capsule_616x353.jpg","4499","4499","0","Survival","Zombies","Multiplayer","Open World","Action","PvP","0","0",NULL,"2021-03-11 16:03:32","2021-03-11 17:43:53","https://store.steampowered.com/app/221100","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/042e830eefee166996d5f71239ee1e4c.png"
"113200","The Binding of Isaac","Edmund McMillen and Florian Himsl","Now 20% More Evil with the Free Halloween update!","2011-09-28","https://cdn.akamai.steamstatic.com/steam/apps/113200/ss_57c7fb142d6b8f7d38ab62d9f39a055a5b2d4c4c.600x338.jpg?t=1573195411","https://cdn.akamai.steamstatic.com/steam/apps/113200/ss_d2dd031f581bcad380ed5a6065c8908329cf1115.600x338.jpg?t=1573195411","https://cdn.akamai.steamstatic.com/steam/apps/113200/ss_7bbb942987d0f8ce3967a5db960f6fe1f3085c3b.600x338.jpg?t=1573195411","https://cdn.akamai.steamstatic.com/steam/apps/113200/ss_129f9fcb69ef6f7593a060eb57cf404b3e0bc31e.600x338.jpg?t=1573195411","https://steamcdn-a.akamaihd.net/steam/apps/113200/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/113200/capsule_616x353.jpg","499","499","0","Action Roguelike","Roguelike","Indie","Replay Value","Difficult","Procedural Generation","0","0",NULL,"2021-03-11 16:03:18","2021-03-11 17:43:54","https://store.steampowered.com/app/113200","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/594d480b5b40f5f91bd42433fa91c90c.png"
"1091500","Cyberpunk 2077","CD PROJEKT RED","Cyberpunk 2077 is an open-world, action-adventure story set in Night City, a megalopolis obsessed with power, glamour and body modification. You play as V, a mercenary outlaw going after a one-of-a-kind implant that is the key to immortality.","2020-12-09","https://cdn.akamai.steamstatic.com/steam/apps/1091500/ss_9beef14102f164fa1163536d0fb3a51d0a2e4a3f.600x338.jpg?t=1611573739","https://cdn.akamai.steamstatic.com/steam/apps/1091500/ss_ae4465fa8a44dd330dbeb7992ba196c2f32cabb1.600x338.jpg?t=1611573739","https://cdn.akamai.steamstatic.com/steam/apps/1091500/ss_ff3d920e254d18aa2a25d3765ac2ebe845efd208.600x338.jpg?t=1611573739","https://cdn.akamai.steamstatic.com/steam/apps/1091500/ss_0002f18563d313bdd1d82c725d411408ebf762b0.600x338.jpg?t=1611573739","https://steamcdn-a.akamaihd.net/steam/apps/1091500/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1091500/capsule_616x353.jpg","5999","5999","0","Cyberpunk","Open World","RPG","Sci-fi","Futuristic","Singleplayer","0","0",NULL,"2021-03-11 16:06:11","2021-03-11 17:43:56","https://store.steampowered.com/app/1091500","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/4daf9008d80aaa8f31731619a207d326.png"
"4000","Garry's Mod","Facepunch Studios","Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.","2006-11-29","https://cdn.akamai.steamstatic.com/steam/apps/4000/ss_ff27d52a103d1685e4981673c4f700b860cb23de.600x338.jpg?t=1614473339","https://cdn.akamai.steamstatic.com/steam/apps/4000/0000000826.600x338.jpg?t=1614473339","https://cdn.akamai.steamstatic.com/steam/apps/4000/ss_65ec9828538eac8db20efc8149990060911fefc4.600x338.jpg?t=1614473339","https://cdn.akamai.steamstatic.com/steam/apps/4000/ss_c13ffded1d71bedfa7ede94c11cbd21fbd21a32c.600x338.jpg?t=1614473339","https://steamcdn-a.akamaihd.net/steam/apps/4000/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/4000/capsule_616x353.jpg","999","999","0","Sandbox","Multiplayer","Funny","Moddable","Building","Comedy","0","0",NULL,"2021-03-11 16:03:09","2021-03-11 17:43:57","https://store.steampowered.com/app/4000","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/dd93cf0ea7838d6856487cd438b32735.png"
"1123770","Curse of the Dead Gods","Passtech Games","You seek untold riches, eternal life, divine powers - it leads to this accursed temple, a seemingly-infinite labyrinth of bottomless pits, deadly traps, and monsters.","2021-02-23","https://cdn.akamai.steamstatic.com/steam/apps/1123770/ss_855348f3239b58910b8e8a26be36f37e17dd82b3.600x338.jpg?t=1615392367","https://cdn.akamai.steamstatic.com/steam/apps/1123770/ss_1f9eec462da56aa29185a66accd8c3e5693a09a1.600x338.jpg?t=1615392367","https://cdn.akamai.steamstatic.com/steam/apps/1123770/ss_8c74d954e6e9492b160dc18b5f91b13e37ad9ddb.600x338.jpg?t=1615392367","https://cdn.akamai.steamstatic.com/steam/apps/1123770/ss_d106fc8a04f493335efb18d3fe8c53cb77cd3ba4.600x338.jpg?t=1615392367","https://steamcdn-a.akamaihd.net/steam/apps/1123770/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/1123770/capsule_616x353.jpg","1999","1999","0","Dark Fantasy","Action Roguelike","Isometric","Action","Fighting","Difficult","0","0",NULL,"2021-03-11 16:06:14","2021-03-11 17:43:59","https://store.steampowered.com/app/1123770","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/e35f33c24910f2314b7c748c4abc83e6.png"
"255710","Cities: Skylines","Colossal Order Ltd.","Cities: Skylines is a modern take on the classic city simulation. The game introduces new game play elements to realize the thrill and hardships of creating and maintaining a real city whilst expanding on some well-established tropes of the city building experience.","2015-03-10","https://cdn.akamai.steamstatic.com/steam/apps/255710/ss_0ff5efa28d8c6761ee2e9c57412ca3bd9e133fed.600x338.jpg?t=1613384287","https://cdn.akamai.steamstatic.com/steam/apps/255710/ss_7d1f130bebd09e1f8457110d7ebae6eff9f25612.600x338.jpg?t=1613384287","https://cdn.akamai.steamstatic.com/steam/apps/255710/ss_e90299bea1faee761c11c5242c4e6e89f3ef7fb9.600x338.jpg?t=1613384287","https://cdn.akamai.steamstatic.com/steam/apps/255710/ss_7d54fe076aabfd4fbe465517a4f1a4426e9cb367.600x338.jpg?t=1613384287","https://steamcdn-a.akamaihd.net/steam/apps/255710/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/255710/capsule_616x353.jpg","2999","2999","0","City Builder","Simulation","Building","Strategy","Management","Sandbox","0","0",NULL,"2021-03-11 16:03:54","2021-03-11 17:44:01","https://store.steampowered.com/app/255710","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/687a59a5fed39e3b7f3c9832dbc79a42.png"
"227300","Euro Truck Simulator 2","SCS Software","Travel across Europe as king of the road, a trucker who delivers important cargo across impressive distances! With dozens of cities to explore, your endurance, skill and speed will all be pushed to their limits.","2012-10-12","https://cdn.akamai.steamstatic.com/steam/apps/227300/ss_b70d5295ecc738dc2279797ec8351ac0fdf139f4.600x338.jpg?t=1613412334","https://cdn.akamai.steamstatic.com/steam/apps/227300/ss_2082e17ee1dad2004c48e689a005f8f684f5b645.600x338.jpg?t=1613412334","https://cdn.akamai.steamstatic.com/steam/apps/227300/ss_68aea6cce2261f8cdd52fe39bc1fceddc783ed69.600x338.jpg?t=1613412334","https://cdn.akamai.steamstatic.com/steam/apps/227300/ss_cf79030615e1188ed7e31f36c6b4dcf8b5cf4512.600x338.jpg?t=1613412334","https://steamcdn-a.akamaihd.net/steam/apps/227300/library_600x900_2x.jpg","https://cdn.akamai.steamstatic.com/steam/apps/227300/capsule_616x353.jpg","1999","1999","0","Simulation","Driving","Automobile Sim","Open World","Realistic","Relaxing","0","0",NULL,"2021-03-11 16:03:35","2021-03-11 17:44:03","https://store.steampowered.com/app/227300","https://cdn2.steamgriddb.com/file/sgdb-cdn/grid/3d5deb1962ceef3debcbc20a311eeac5.png"
